Patient,Slice,Feature_2,Feature_27,Feature_280,Feature_435,Feature_446,Feature_800,Feature_1431,Feature_910,Feature_644,Feature_60,Feature_943,Feature_1351,Feature_1292,Feature_328,Feature_91,Feature_76,Feature_1503,Feature_1124,Feature_675,wavelet-LH_firstorder_Uniformity,wavelet-LH_glcm_Correlation,wavelet-HL_gldm_DependenceVariance,wavelet-LH_gldm_DependenceVariance,original_shape2D_MinorAxisLength,original_firstorder_10Percentile
95.0,233.0,0.23666573,0.80939335,0.33184928,0.30732507,0.4345252,0.27201188,0.26675245,0.16053909,0.33409813,0.02253145,0.04382813,0.35660633,0.0,0.6402614,0.39865178,0.095728785,0.19244897,0.76754,0.28371537,0.1834433317416814,0.4994288086512961,3.987493540727755,4.749707288675506,25.600995768454037,41.0
96.0,200.0,0.20583642,0.6176015,0.13705629,0.1679464,0.231516,0.33087224,0.22449392,0.09610832,0.305509,0.016849995,0.019666791,0.25166515,0.089211434,0.53925985,0.4733135,0.13591829,0.16055328,0.62950003,0.16757417,0.3215366497219779,0.4931944360692645,4.490839432924375,3.2637855726658818,18.898410446073825,9.8
96.0,201.0,0.19043612,0.56738037,0.13264209,0.16397628,0.23189437,0.2750477,0.22069407,0.10243815,0.32037625,0.014905557,0.010091126,0.25346848,0.08897099,0.53444064,0.47785848,0.13520917,0.14696449,0.6194372,0.17204058,0.2755084202552298,0.5170103011280542,3.663830779092128,3.667968067128955,18.34238478369636,-3.799999999999997
96.0,202.0,0.18113697,0.49430823,0.11571461,0.16614118,0.2362597,0.21929866,0.2000432,0.099336326,0.33715835,0.009335712,0.0058683753,0.25770614,0.09164962,0.52327687,0.45159084,0.15136467,0.13544953,0.6119988,0.17191648,0.2763924382152664,0.505053738212509,3.40604117394962,3.8513039475563886,17.65253722283798,-5.0
96.0,198.0,0.25630176,0.60277575,0.12430072,0.1652813,0.24431342,0.33656225,0.19405644,0.09455091,0.28954566,0.013125196,0.043420553,0.25379923,0.082135275,0.5500418,0.46790284,0.13004829,0.16643631,0.6462678,0.16172612,0.3674305555555555,0.4134646542798935,4.1475,4.188263888888889,20.566696897900588,23.9
96.0,199.0,0.24536395,0.6040151,0.118946016,0.16854799,0.23802501,0.33231312,0.20689008,0.09295857,0.2994524,0.011191055,0.03906274,0.25039205,0.08717321,0.5446796,0.46438855,0.13327043,0.16086179,0.6280885,0.16276157,0.3403914223583753,0.4550843247865098,3.948064316439422,3.1620133013761684,19.882647315362327,17.0
98.0,245.0,0.21552157,0.43615943,0.107421815,0.1715498,0.25627464,0.18227687,0.19289894,0.13272047,0.37023398,0.0,0.022317767,0.26362178,0.07680535,0.56263256,0.43875915,0.181837,0.17158455,0.6057173,0.21240783,0.3223362508218278,0.5324384703015823,4.315212031558185,4.985936472715319,33.336019764941824,31.0
98.0,246.0,0.21129096,0.4409483,0.10360229,0.1658037,0.24274302,0.1743317,0.16916099,0.13275385,0.3659902,0.0,0.014575958,0.25871107,0.07466921,0.55499226,0.43044823,0.1815291,0.16448367,0.599833,0.20768976,0.3592344916933394,0.5226192717143404,4.536694101508917,4.430603185490017,31.985747421680337,34.0
98.0,244.0,0.22253025,0.43858927,0.11107367,0.17641574,0.28512216,0.18082494,0.18521619,0.13220912,0.37126085,0.0,0.02190274,0.2636114,0.072049886,0.56129545,0.44023734,0.1842299,0.17134339,0.622862,0.21754289,0.2958532520503487,0.6273753070089889,4.617231700364019,5.138864523485812,34.21464481991519,31.0
98.0,243.0,0.22570968,0.6720192,0.16348684,0.19104499,0.31815666,0.186423,0.19507356,0.13501173,0.32610574,0.0,0.021459341,0.27786544,0.07236226,0.5750761,0.43395466,0.1867785,0.17255545,0.6669704,0.23366773,0.2995970413679549,0.6566108499364055,4.138854368987258,4.021828584753546,35.41924183860075,34.0
98.0,242.0,0.2261672,0.75934726,0.1823436,0.20471531,0.32966417,0.22022742,0.20224787,0.13370264,0.30200768,0.0,0.02067238,0.28772,0.08072391,0.5710134,0.4315377,0.1984232,0.1841268,0.68314147,0.23604846,0.3071284185493459,0.5728906198012496,3.919381688466112,3.668858501783591,36.97339619945011,38.0
100.0,202.0,0.16905737,1.1678646,0.39558488,0.306857,0.23976374,0.37684074,0.03116268,0.20066255,0.17640966,0.07405497,0.19833082,0.2774028,0.12918077,0.5686354,0.41139215,0.0,0.19387877,0.7056104,0.20921695,0.1286651234567901,0.6041968897212502,2.371479552469136,3.319010416666667,27.38113287993241,25.80000000000001
100.0,203.0,0.18577528,1.2271357,0.4396702,0.36085373,0.31833148,0.39296022,0.02399725,0.18578726,0.1700519,0.04089524,0.22986418,0.36685398,0.14157538,0.58321047,0.41274387,0.0035709143,0.23333573,0.7737497,0.201751,0.0971029293200752,0.6047439009268889,1.6648212846009136,2.197108304219296,26.766345724668813,33.0
100.0,204.0,0.19779336,1.1794741,0.42985773,0.37556136,0.36269718,0.3645471,0.041075733,0.2034685,0.16225651,0.057898924,0.24207711,0.31487915,0.12597772,0.5929163,0.4247231,0.0,0.23897046,0.8348341,0.18454409,0.0744336569579287,0.5743318180911763,1.2208083283585216,2.068704768487972,25.330070771215155,29.0
100.0,205.0,0.20984125,1.1484563,0.42215872,0.39939052,0.40803075,0.3569933,0.06366278,0.18320334,0.16077971,0.0441342,0.22389525,0.32883903,0.12234452,0.5706916,0.42110938,0.0,0.22334325,0.8176081,0.17712939,0.0703533479507505,0.5629937894715177,1.6398633833698766,1.836608196997808,23.829074981593468,30.700000000000003
100.0,206.0,0.20590436,1.1302247,0.39891648,0.37393957,0.36499733,0.34068915,0.10460309,0.184681,0.19013548,0.033085182,0.19584125,0.340067,0.11187437,0.57262284,0.42098898,0.089529485,0.20976347,0.79953957,0.19998479,0.0750566021615618,0.5777417870141529,1.0115340253748557,1.5227049425434662,22.486527286139957,37.5
101.0,236.0,0.14185667,0.4498543,0.07508749,0.13991076,0.07292637,0.10222024,0.047539696,0.07013598,0.3965656,0.051392585,0.0,0.2577276,0.087773174,0.5151865,0.35278124,0.18057482,0.08122355,0.45329297,0.18233812,0.2638598968999364,0.5927525887739915,4.898580608714074,5.323335922604336,24.07753008587886,34.400000000000006
101.0,235.0,0.12306428,0.47906667,0.10058612,0.12600923,0.10671523,0.096429616,0.018776521,0.08003676,0.4167333,0.06546,0.0,0.2566009,0.10477495,0.49647987,0.35538667,0.22909719,0.1689105,0.50402975,0.16281414,0.2732885354911071,0.6091146639994927,5.652289296587086,5.86644768466592,24.082928072396648,33.0
101.0,233.0,0.15472722,0.41687548,0.07370603,0.13256368,0.06065193,0.110771626,0.0,0.06517494,0.38263014,0.045910165,0.0,0.23366651,0.108805865,0.48909956,0.3720141,0.209027,0.064260006,0.44246054,0.12280995,0.3440241790206613,0.5282413694324367,3.541021361710452,4.306219220176105,25.98611578017111,24.200000000000003
101.0,234.0,0.1328398,0.4701628,0.1001451,0.12762609,0.08794436,0.09863618,0.01210952,0.072755516,0.41234282,0.0602037,0.0,0.24393836,0.115598574,0.4895171,0.36014503,0.2276652,0.16073483,0.5100683,0.14473349,0.3064585975038961,0.5953078668702867,4.592940066019952,5.232000746808559,24.58304618595559,27.0
101.0,232.0,0.15723836,0.46463472,0.07254249,0.1358667,0.0348745,0.13292658,0.0,0.009734601,0.3639464,0.05460444,0.0,0.22045812,0.10559124,0.48526323,0.3980146,0.16269347,0.035099775,0.4545076,0.13364744,0.338943951098421,0.502876845157718,2.9199975139747525,3.890300480022228,26.848506457764017,27.0
102.0,219.0,0.26650083,0.90351945,0.5260714,0.4847023,0.5595667,0.19367498,0.17771508,0.16823363,0.33951005,0.0,0.27030164,0.40382156,0.0,0.66788626,0.4944046,0.10442233,0.14711809,0.76775837,0.31217957,0.1166166219270231,0.5909963857526956,2.2975416184787107,3.1904847796793603,31.3819918319983,66.30000000000001
102.0,217.0,0.28906083,0.9305119,0.44350708,0.4914953,0.5523803,0.24042425,0.15530996,0.18180233,0.30602565,0.0,0.29100394,0.38453987,0.0,0.6812438,0.50441307,0.06139031,0.14620191,0.7359768,0.3037225,0.1110606795362737,0.574667136103658,1.951238506577737,2.537069198225552,32.980752814066136,69.60000000000001
102.0,218.0,0.28241372,0.8528858,0.4846344,0.45822018,0.56584215,0.23219073,0.15611753,0.174088,0.33391222,0.0,0.26656473,0.4094821,0.0,0.66942215,0.48082644,0.09175718,0.113601625,0.7557949,0.3193164,0.1089355468749999,0.5985810629254242,2.063193359375,2.703818359375,32.144222983194524,68.0
102.0,215.0,0.27408588,0.97803444,0.35871983,0.4640754,0.55692506,0.3106341,0.25306308,0.17815381,0.287967,0.0,0.20793831,0.36752734,0.0,0.66772026,0.47516638,0.011433899,0.13226539,0.76438534,0.27209485,0.1219583242304131,0.5464470743704378,2.294213316965416,1.999209346358312,36.46066027752523,52.0
102.0,216.0,0.2781626,0.8179619,0.4080134,0.40577114,0.5685114,0.2517279,0.21991257,0.18657708,0.2907765,0.0,0.20416427,0.38268045,0.0,0.68530613,0.45739192,0.023180097,0.1509946,0.7476002,0.29077744,0.1247961047526251,0.5750096473575855,2.162795936479676,3.147979774677093,34.715309800866336,65.0
103.0,162.0,0.21161008,0.4831184,0.09792656,0.09885481,0.08436525,0.1780769,0.0,0.11537123,0.38400838,0.042879492,0.0,0.19600177,0.12322374,0.5547111,0.40127307,0.18468474,0.08077836,0.4936521,0.12157941,0.1618672839506173,0.5693206630457175,3.5651543209876544,2.56,22.10962145083798,58.9
103.0,163.0,0.21074033,0.57082707,0.09713733,0.09291425,0.10453385,0.17632207,0.0,0.15670204,0.36534628,0.064939514,0.0004172325,0.18945774,0.14697422,0.5525505,0.39788502,0.17991853,0.11971897,0.5229001,0.1350041,0.1580537834620432,0.6396271976022722,4.98076981777113,2.6861206922865604,20.76831158683059,65.0
103.0,161.0,0.20020306,0.48379272,0.09673637,0.1217134,0.06592485,0.17638367,0.0,0.06901044,0.39767292,0.024816662,0.0,0.20179573,0.096233085,0.5303005,0.39823014,0.19520019,0.040905118,0.4827597,0.1148476,0.1647108392372273,0.5332429842929756,3.498392684373147,3.809681345775725,22.814755941512505,59.0
103.0,154.0,0.15695655,0.4208007,0.08312422,0.11798394,0.1280989,0.12721997,0.0067691607,0.047841102,0.39112827,0.03391993,0.0,0.231181,0.09833731,0.4905101,0.3334964,0.20852964,0.051473856,0.50453746,0.12976456,0.2522263717322608,0.5954470289463207,4.038845797823103,3.103769670273549,29.636952861158104,63.0
103.0,155.0,0.15873039,0.54671574,0.08158505,0.117037386,0.116464555,0.17308393,0.0,0.09735888,0.41473296,0.072583556,0.0,0.22641584,0.12943776,0.49786776,0.3431732,0.2123792,0.0602448,0.49718773,0.14874822,0.2007339494732435,0.6475552134059168,4.372774907794518,3.5848136494898686,27.78672051216129,65.0
104.0,230.0,0.18686461,0.6366057,0.11443579,0.098011106,0.25503564,0.23430264,0.013378182,0.18613571,0.31140795,0.054555252,0.005466163,0.27474526,0.10428059,0.54550195,0.4213646,0.20440152,0.14088231,0.5988176,0.15671515,0.1624662115184382,0.6717495864670654,2.8210439920094696,2.086105091080519,29.80807725704235,36.2
104.0,229.0,0.18542218,0.7367371,0.20429492,0.14254862,0.2764728,0.21782485,0.009980868,0.20113659,0.32487676,0.037731603,0.1070919,0.2625375,0.08926551,0.5553262,0.4141038,0.20071338,0.14249462,0.644552,0.177719,0.1297240282313998,0.6463115261244563,2.57353424973461,2.064371932752019,29.560997897065803,29.80000000000001
104.0,227.0,0.20423985,0.8595472,0.23777157,0.18541929,0.29956853,0.31289724,0.021451158,0.19781154,0.27118012,0.019266814,0.13453555,0.31289193,0.09206596,0.5376597,0.42753798,0.17559801,0.16571546,0.6733459,0.19682372,0.1587901701323251,0.6382554565411671,3.414448120142827,3.3284499054820413,28.7051322556572,43.0
104.0,228.0,0.19890833,0.7593351,0.23237205,0.17311072,0.28671873,0.2617656,0.024208497,0.19998991,0.31802574,0.02439107,0.1098603,0.27588984,0.08111897,0.54553986,0.41711813,0.16715565,0.14557934,0.66914666,0.1864897,0.1396668653924065,0.6506388662191152,2.6143326273628875,2.4280420683726343,29.28730471705219,30.0
104.0,226.0,0.20352626,0.84520274,0.22525996,0.18564633,0.2807331,0.28623426,0.02034968,0.20632577,0.25666103,0.0022977889,0.096097946,0.30735752,0.10271543,0.5276894,0.42242032,0.15210786,0.14316541,0.67478025,0.21339858,0.1364136605817102,0.6007555946054439,3.0785011791422834,2.7762075290418378,28.36837451734731,42.0
105.0,185.0,0.15577352,0.6386949,0.13578135,0.18699855,0.15916911,0.16401675,0.0,0.20132542,0.36210796,0.090102,0.006139636,0.2673917,0.13370113,0.56116474,0.35128838,0.07659653,0.097590506,0.5922743,0.15563476,0.0804712745574651,0.5482020836090756,2.0510166147158917,1.325173725299551,23.53119590087383,60.0
105.0,184.0,0.14886796,0.6760627,0.13947654,0.18208209,0.16479036,0.18705797,0.01972109,0.22828686,0.35458186,0.085118905,0.038662612,0.23867258,0.14999245,0.56389993,0.35079557,0.09177458,0.12664688,0.6299609,0.15498084,0.083767361111111,0.5439145175916198,1.859347873263889,1.2333984375,23.82233991338709,59.0
105.0,182.0,0.1512152,0.73865145,0.10992396,0.18125367,0.17281187,0.22366133,0.030794796,0.18582666,0.29459605,0.09034002,0.0037745237,0.23006979,0.15898402,0.5528853,0.34620184,0.084836245,0.11289483,0.6116171,0.112844646,0.0677008522455233,0.544421475210694,1.1918669603243002,1.5762392671326888,24.605413391892192,63.3
105.0,183.0,0.1518259,0.7083699,0.11302513,0.1823495,0.16273928,0.20736289,0.006598439,0.18821365,0.31109753,0.08986829,0.0,0.23887548,0.15468092,0.5314316,0.3464045,0.10261509,0.10216582,0.597957,0.11704582,0.0725207756232686,0.5467635077685157,1.4327146814404432,1.3183102493074792,24.29199525434696,58.9
105.0,181.0,0.15048456,0.7595201,0.090860784,0.17533377,0.17423874,0.23542783,0.024598224,0.19098437,0.30718976,0.09641275,0.023049235,0.2298561,0.16633283,0.57173425,0.3501106,0.07006249,0.13271546,0.62587774,0.123160005,0.084153461943422,0.507940578485624,1.5449569704405637,1.4652848478520029,25.115379245302623,70.80000000000001
106.0,269.0,0.15347004,0.4722016,0.09632623,0.19199854,0.15156877,0.18320185,0.14640148,0.106634736,0.2743197,0.060006768,0.0,0.23809859,0.027505785,0.53197056,0.44700426,0.14909838,0.117728055,0.54817045,0.21808684,0.4133749964056015,0.5132690487121383,3.79526306204411,3.225047685686626,20.05519179942101,64.0
106.0,268.0,0.15372503,0.4775831,0.097189605,0.19583005,0.15628186,0.18114474,0.1445631,0.10994178,0.28287414,0.07423869,0.0,0.23479888,0.014992699,0.5287347,0.44073242,0.1552493,0.11623162,0.54620254,0.21640694,0.4559791506565539,0.4090888591599406,4.414982124360988,3.874202278726319,18.97432027651647,59.5
106.0,267.0,0.1569562,0.48544228,0.099766076,0.19844288,0.16894937,0.18140271,0.14515154,0.11779046,0.3006133,0.07107648,0.0,0.23140934,0.014688715,0.5280991,0.4414323,0.16707686,0.1187076,0.55057836,0.21242487,0.485195213555769,0.4098816554514326,4.35974029755146,3.642375365145913,19.485970490213145,59.0
106.0,265.0,0.15942717,0.47485965,0.102148116,0.19736367,0.19150203,0.178597,0.14538291,0.11179829,0.3102965,0.069494486,0.0,0.2364702,0.008459657,0.52047896,0.43929547,0.16684099,0.12264168,0.5700339,0.1997478,0.3335360207846768,0.5151694953662935,3.1791434612567544,3.454761542820027,21.611465143914607,56.8
106.0,266.0,0.16097057,0.48011863,0.1001091,0.20161581,0.18457663,0.180569,0.14086331,0.10535586,0.3132715,0.0699109,0.0,0.2327337,0.01013688,0.5187251,0.44258708,0.16625659,0.11420655,0.56090665,0.2010529,0.4260243174013713,0.4599966827157463,3.360029529871031,2.8851578841399985,20.334993046945147,55.400000000000006
107.0,209.0,0.2543249,0.95640045,0.38496125,0.4676345,0.40832764,0.14483654,0.051031657,0.1721375,0.3488063,0.0,0.24091327,0.29767057,0.042085633,0.6265368,0.55570155,0.0072494745,0.16369253,0.80646217,0.23418152,0.084429805829555,0.5938084859297048,2.076287835561584,1.9634755928809864,26.777167811692745,63.0
107.0,207.0,0.27274203,0.9619395,0.41152775,0.5254759,0.4487965,0.21632043,0.0,0.20363224,0.24734649,0.0,0.28737974,0.29220816,0.048699558,0.62383324,0.60671026,0.0,0.14706331,0.8868847,0.22164237,0.0812375296197641,0.5986955043906808,1.9602752590998267,1.6334802763285865,24.744185702461863,63.0
107.0,208.0,0.2659651,0.9780646,0.4185505,0.5388749,0.40870416,0.15864348,0.02811085,0.19183886,0.32649824,0.0,0.29079068,0.29557243,0.033535123,0.61966664,0.61786157,0.0015156865,0.15133518,0.84463084,0.23365021,0.0765060500794622,0.6058299556108928,2.0149899967153395,1.613173148065202,26.052999241603302,64.0
107.0,205.0,0.28420508,0.9932782,0.3966515,0.46957076,0.46924305,0.18671736,0.0,0.16992474,0.28051144,0.0,0.2597261,0.32700446,0.103531376,0.6173065,0.5670369,0.0039182007,0.17248368,0.93347776,0.22452891,0.1045039999999999,0.5988788764499662,2.141936,2.3324,23.348024128727268,65.0
107.0,206.0,0.28102458,0.9739923,0.40008706,0.51424557,0.45451897,0.19314969,0.0,0.19469428,0.28530008,0.0,0.28990006,0.33189932,0.080550894,0.6287085,0.59074,0.0,0.17506677,0.9467815,0.23038256,0.0887925966862497,0.5764283140931811,1.9605123746431576,1.7330202858963213,24.064112216491736,61.0
108.0,212.0,0.14900398,0.4702915,0.075044274,0.11984071,0.13119,0.16838509,0.0,0.061844856,0.38405898,0.040817097,0.0,0.20470247,0.124279305,0.4778837,0.44291085,0.16057867,0.09774178,0.5280174,0.157179,0.0933351698490039,0.5527318025281184,2.520170107263993,1.0421996866445136,16.848012286698854,63.0
108.0,211.0,0.14523828,0.45259172,0.06839311,0.118092984,0.13778526,0.16824025,0.0017092968,0.06157559,0.4023489,0.04191637,0.0,0.21074495,0.11516544,0.47560614,0.4223042,0.15659283,0.08279163,0.5275291,0.15868104,0.1420576131687242,0.533786729170552,2.363566529492456,2.4460356652949247,16.22853452085244,59.0
108.0,210.0,0.14047158,0.42721277,0.04796076,0.12158096,0.19178563,0.15980384,0.018689519,0.04733756,0.40243992,0.019829512,0.0,0.20245227,0.103633955,0.47090393,0.3854255,0.1733794,0.06395668,0.5560131,0.13015503,0.186409310690873,0.4709483003597651,2.748817265962022,2.519230017333733,16.439048089578275,77.6
108.0,209.0,0.14058053,0.41641223,0.04205084,0.1175687,0.15894794,0.1547589,0.025758026,0.03591901,0.38974968,0.029844344,0.0,0.19354522,0.10091373,0.48185825,0.36688894,0.1785515,0.06701684,0.5231297,0.11197722,0.2048897304522165,0.4662306167925998,3.070115838716863,3.372187569614613,17.31741686878948,82.0
108.0,208.0,0.15282369,0.41190773,0.05663842,0.12009525,0.13129294,0.1440714,0.013655599,0.033302158,0.3871437,0.03882478,0.0,0.20528427,0.10319233,0.48779947,0.35198683,0.17581457,0.06961113,0.51145935,0.13622665,0.182328218946691,0.5089334181182682,3.2635685414949025,2.74942186651652,18.967438835521616,61.2
109.0,230.0,0.19533443,0.71809226,0.2428534,0.25210398,0.43286705,0.1225636,0.03797785,0.11784744,0.41449788,0.066381484,0.13320416,0.27828595,0.09561162,0.59936357,0.38307637,0.13528742,0.18665063,0.73367584,0.21882582,0.1191067345593289,0.6199354051303765,1.3536169675546017,2.302683443448498,18.197954708833088,26.40000000000001
109.0,226.0,0.2624477,1.0906425,0.5161414,0.39340556,0.5291751,0.23805776,0.024606,0.08984929,0.3206931,0.16247173,0.18123502,0.39724657,0.07833874,0.5565666,0.49696594,0.10110259,0.16372609,0.9123442,0.29080153,0.1475599818922589,0.5718360332259407,2.2092530556813035,1.9766410140334996,23.322247281098026,11.60000000000002
109.0,227.0,0.24703848,1.0540173,0.47638786,0.37802005,0.5285321,0.20693824,0.021511095,0.07079372,0.30590618,0.14756618,0.18855071,0.36736545,0.089369416,0.58313763,0.44487387,0.0968864,0.15435928,0.88349164,0.2657385,0.130304,0.5489804123994547,2.291264,2.224,22.076903242684622,12.700000000000006
109.0,228.0,0.20409119,0.8064483,0.31303614,0.26669437,0.4248451,0.13867009,0.03506478,0.12924337,0.30935434,0.13055691,0.13964993,0.3118148,0.11982861,0.59701556,0.3826117,0.10996927,0.1836173,0.78348994,0.23385215,0.1348042453868851,0.5115454440879426,3.59733415539995,2.952833927863654,21.46915525548158,7.0
109.0,229.0,0.19496322,0.6120181,0.24606985,0.21179223,0.3968913,0.13202846,0.040255982,0.12101734,0.37480125,0.116012245,0.07012391,0.29284957,0.11154708,0.59686196,0.37847823,0.1427061,0.21656132,0.7430986,0.2175175,0.1093052179320481,0.5571997119791532,1.777375770252699,2.287579851885352,20.25000730271393,17.0
110.0,182.0,0.26649463,0.8933312,0.462955,0.514946,0.53684825,0.14956513,0.17917785,0.15743488,0.2097511,0.010062158,0.26797462,0.4215137,0.0,0.6575034,0.5414867,0.0,0.12456274,0.7919166,0.31670713,0.1977854671280276,0.5418127673835944,2.453456362937332,2.578946559015763,31.53155264262211,59.0
110.0,183.0,0.25392795,0.98591524,0.43711638,0.5071487,0.45539117,0.13560152,0.06844814,0.12887925,0.33663693,0.0,0.28195798,0.3030338,0.022585347,0.6368053,0.58600014,0.038304,0.12839371,0.8082831,0.234882,0.1446035879629629,0.6039588885351772,2.2183159722222223,3.2567515432098766,32.097754785016086,56.0
110.0,184.0,0.23838449,0.9491618,0.48587084,0.47319567,0.50430536,0.1340904,0.107033715,0.1344502,0.34556475,0.0,0.23885345,0.30273262,0.020378262,0.646156,0.55672544,0.050668538,0.13487405,0.82650566,0.2545991,0.1443952199914119,0.6401511635283215,2.6231815753919627,3.542673411464061,32.970543429235825,54.6
110.0,186.0,0.25151706,0.7111904,0.3598761,0.454279,0.6190997,0.18377164,0.2870278,0.15910906,0.16026637,0.0038062334,0.2177018,0.4591485,0.0,0.66457653,0.39447802,0.0,0.16151637,0.8188387,0.3300575,0.1809404032617956,0.5650020173200939,1.8743153880481969,3.2603756744695525,32.88365619372865,57.3
110.0,185.0,0.25066805,0.7844687,0.4929198,0.4802873,0.61347324,0.16336653,0.18989368,0.17257255,0.16276026,0.0,0.2506973,0.4355763,0.0,0.6884545,0.5076745,0.0,0.15031618,0.77666366,0.33402205,0.1768044077134986,0.6452781687125045,2.53682277318641,4.1337373737373735,33.384676125627834,55.7
111.0,251.0,0.20586038,0.6548263,0.22585124,0.3147952,0.3537435,0.21482304,0.26609832,0.17445451,0.3518897,0.049559534,0.024013638,0.37752685,0.0,0.6126916,0.43185955,0.15735695,0.1746437,0.6709852,0.34780002,0.2025552034605905,0.5025143151234176,3.2940998943715103,3.618479955736633,18.396209149095384,30.0
111.0,250.0,0.2030561,0.637024,0.22711903,0.30452627,0.35290116,0.22391689,0.2707617,0.17552954,0.35727158,0.055390507,0.023287773,0.37703785,0.0,0.6217981,0.43303472,0.146945,0.17958224,0.69057834,0.34524,0.209220486295627,0.502004734868907,3.3138484429801256,3.4058879795940067,19.01887874164013,28.0
111.0,248.0,0.2062844,0.6461537,0.23869699,0.28957546,0.36482126,0.2258518,0.27330488,0.17170674,0.35397503,0.05464101,0.02741015,0.38099065,0.0,0.6185642,0.42797166,0.14809723,0.18891388,0.7003702,0.35570097,0.2431185475258098,0.4692209000481709,3.6939266642933433,3.761566393734425,19.5379374564633,37.400000000000006
111.0,249.0,0.2044667,0.64258564,0.2359451,0.29782248,0.37022603,0.2265248,0.27410352,0.17166114,0.3551925,0.05495408,0.024082005,0.38301632,0.0,0.6260378,0.43072802,0.14593543,0.18591815,0.7024112,0.34958482,0.2082558154053615,0.4972134413841523,3.175417348200128,3.202412316298118,19.425000176419772,35.2
111.0,247.0,0.20231152,0.621964,0.23203671,0.27985513,0.3394881,0.21767813,0.26544017,0.16152489,0.35819975,0.04228103,0.02870202,0.368194,0.0,0.6012714,0.42527157,0.15459843,0.19007933,0.6816293,0.34354532,0.2880299875052062,0.4876825626410823,4.568029987505206,3.888613077884215,19.62783278597976,36.400000000000006
112.0,244.0,0.03332132,0.7329759,0.2629153,0.2724718,0.3165415,0.061531574,0.30648112,0.0,0.43508795,0.07625057,0.0,0.4678881,0.3244167,0.772252,0.20589203,0.15111546,0.019287318,0.50565886,0.3016864,0.3319535751968184,0.4926407326481003,3.1292102913724533,2.4394123853583314,22.80198717316833,27.40000000000001
112.0,240.0,0.0,1.4859545,0.2394957,0.28338683,0.47545254,0.49468854,0.5326805,0.0,0.7635474,0.22805966,0.29455745,0.7593696,0.43880308,0.67206734,0.45173675,0.17809208,0.0,0.7604642,0.5513743,0.3386881506467034,0.4833106194100758,2.606760659079327,2.6889271761023075,25.753251480536985,36.0
112.0,241.0,0.0,1.4504352,0.2357136,0.27642035,0.52213997,0.45088765,0.57848406,0.0,0.7030349,0.24563625,0.19227701,0.8021065,0.39884377,0.7018028,0.39179796,0.1933711,0.0,0.77371967,0.43105984,0.2938453217955651,0.4778953881066407,3.19619253650622,2.897220118983234,24.51296300667564,28.0
112.0,242.0,0.0,0.7082581,0.24544162,0.27469236,0.33900636,0.08244693,0.35823032,0.0,0.4859995,0.10730609,0.0,0.54654396,0.42634553,0.77696997,0.06414276,0.2713518,0.018489212,0.6058959,0.3765087,0.2978284656173723,0.5318741288411094,2.8686979210504164,3.2287686221698517,23.812575094450597,29.700000000000003
112.0,243.0,0.023694992,0.44546103,0.23350167,0.28640193,0.30420148,0.041467458,0.30217353,0.0,0.49275115,0.045132637,0.0,0.50516057,0.39958715,0.8128738,0.14358932,0.2141154,0.02850464,0.5262605,0.33270955,0.3239308641975308,0.5176100596026222,3.3036246913580247,3.0147950617283947,23.268135598997738,36.80000000000001
113.0,203.0,0.16359854,0.44512385,0.07931769,0.110563606,0.11511129,0.13022387,0.0,0.055034906,0.30687284,0.028585494,0.0,0.21016929,0.12807281,0.5080043,0.36447424,0.1630866,0.050384164,0.5129596,0.13355994,0.207819259734017,0.4688318174896143,2.6181701650376543,2.889921486941195,19.89059899281965,52.0
113.0,205.0,0.15656257,0.45189583,0.078887284,0.10511243,0.18086606,0.11920518,0.0,0.0511764,0.3445821,0.02223961,0.0,0.26404807,0.13317147,0.52283597,0.3615678,0.13349067,0.05016613,0.56897604,0.1722703,0.1422485207100591,0.5043247865459711,2.714161735700197,1.423957922419461,18.940213353138983,60.400000000000006
113.0,206.0,0.15981281,0.46140426,0.079016924,0.103159755,0.1489934,0.12270659,0.0,0.046251208,0.35184303,0.02646175,0.0,0.23502943,0.1316491,0.5160414,0.3694442,0.14823265,0.050739884,0.5360266,0.15960276,0.1168783840066639,0.5263981086033327,3.117659308621408,1.6428571428571428,19.469997150622746,66.5
113.0,208.0,0.16078818,0.47777945,0.08784926,0.105355084,0.114013165,0.12197551,0.0,0.048830837,0.37300614,0.028891489,0.0,0.21396819,0.1524369,0.5140216,0.41799337,0.15551913,0.04919851,0.49463677,0.1398601,0.1698136762273337,0.4071492566897635,1.8501919415748571,0.9208826191442214,20.17136215430528,71.0
113.0,204.0,0.1603849,0.44972038,0.0800544,0.10555887,0.14382586,0.12521479,0.0,0.06488392,0.33496532,0.028591856,0.0,0.22941676,0.13170485,0.5183399,0.3594517,0.15279047,0.05363065,0.5338321,0.15752262,0.2036788199110155,0.4591537415377275,2.540237092776733,1.625250082116516,19.4610912919436,60.4
114.0,200.0,0.26717067,0.5672488,0.31366515,0.31401455,0.4442163,0.25021523,0.2770762,0.13454741,0.35692218,0.055661097,0.06277025,0.3788627,0.0,0.6243834,0.4279366,0.16440216,0.20862168,0.76453936,0.3370905,0.1557396449704142,0.5372626836877255,2.116923076923077,1.7775147928994084,20.31423485616684,49.8
